tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_nick,favorite_count,retweet_count,media_type,dog_breed,dog_breed_conf
776201521193218049,nan,nan,2016-09-14 23:30:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,nan,nan,,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10,10,O,,10452,2822,photo,rottweiler,0.502228
776113305656188928,nan,nan,2016-09-14 17:40:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,nan,nan,,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11,10,Sampson,pupper ,12809,4894,photo,,
776088319444877312,nan,nan,2016-09-14 16:00:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,nan,nan,,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10,10,Sampson,,2002,171,photo,,
775842724423557120,nan,nan,2016-09-13 23:44:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,nan,nan,,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12,10,Blue,,12745,3010,photo,chow,0.520022
775733305207554048,nan,nan,2016-09-13 16:30:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,nan,nan,,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11,10,Anakin,doggo,15077,4494,photo,,
775729183532220416,nan,nan,2016-09-13 16:13:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,nan,nan,,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13,10,Anakin,,14070,5141,photo,,
775364825476165632,nan,nan,2016-09-12 16:05:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,nan,nan,,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11,10,Finley,doggo,8108,3352,photo,beagle,0.571229
775085132600442880,nan,nan,2016-09-11 21:34:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,nan,nan,,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13,10,Tucker,,16931,5310,photo,chow,0.316565
774757898236878852,nan,nan,2016-09-10 23:54:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,nan,nan,,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12,10,Finley,,9290,1978,photo,toy_poodle,0.7199409999999999
774639387460112384,nan,nan,2016-09-10 16:03:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,nan,nan,,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",10,10,Sprinkles,,7315,1951,photo,walker_hound,0.6275930000000001
774314403806253056,nan,nan,2016-09-09 18:31:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,nan,nan,,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14,10,Sprinkles,,23682,6268,photo,eskimo_dog,0.5960449999999999
773985732834758656,nan,nan,2016-09-08 20:45:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,nan,nan,,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",11,10,Winnie,pupper ,11687,4356,photo,,
773922284943896577,nan,nan,2016-09-08 16:33:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",nan,nan,,https://twitter.com/dog_rates/status/773922284943896577/photo/1,12,10,Heinrich,,6952,1935,photo,pomeranian,0.554331
773704687002451968,nan,nan,2016-09-08 02:09:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,nan,nan,,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",12,10,Loki,,7175,1835,photo,silky_terrier,0.324251
773670353721753600,nan,nan,2016-09-07 23:52:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,nan,nan,,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10,10,Shakespeare,,5794,1452,photo,old_english_sheepdog,0.969311
773547596996571136,nan,nan,2016-09-07 15:44:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,nan,nan,,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11,10,Chelsea,pupper ,23994,6922,photo,norwegian_elkhound,0.372202
773308824254029826,nan,nan,2016-09-06 23:56:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,nan,nan,,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12,10,Bungalo,,25260,8379,photo,,
773247561583001600,nan,nan,2016-09-06 19:52:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,nan,nan,,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10,10,Chip,,10199,3588,photo,,
773191612633579521,nan,nan,2016-09-06 16:10:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,nan,nan,,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",12,10,Grey,,10868,4604,photo,blenheim_spaniel,0.427766
772826264096874500,nan,nan,2016-09-05 15:58:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",nan,nan,,https://twitter.com/dog_rates/status/772826264096874500/photo/1,11,10,Roosevelt,,8677,2604,photo,basset,0.915351
772581559778025472,nan,nan,2016-09-04 23:46:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,nan,nan,,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",10,10,,,7046,1901,photo,newfoundland,0.574345
772193107915964416,nan,nan,2016-09-03 22:02:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,nan,nan,,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12,10,Willem,pupper ,6532,1553,photo,pembroke,0.367945
772152991789019136,nan,nan,2016-09-03 19:23:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,nan,nan,,"https://twitter.com/dog_rates/status/772152991789019136/photo/1,https://twitter.com/dog_rates/status/772152991789019136/photo/1",10,10,Willem,,4104,1261,photo,golden_retriever,0.275318
772117678702071809,nan,nan,2016-09-03 17:02:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,nan,nan,,https://twitter.com/dog_rates/status/772117678702071809/photo/1,12,10,Jack,,4077,818,photo,labrador_retriever,0.217821
772114945936949249,nan,nan,2016-09-03 16:52:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,nan,nan,,https://twitter.com/dog_rates/status/772114945936949249/photo/1,10,10,Finn,,2944,527,photo,chihuahua,0.803293
772102971039580160,nan,nan,2016-09-03 16:04:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,nan,nan,,https://twitter.com/dog_rates/status/772102971039580160/photo/1,11,10,Penny,,4360,1035,photo,pembroke,0.54178
771770456517009408,nan,nan,2016-09-02 18:03:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,nan,nan,,https://twitter.com/dog_rates/status/771770456517009408/photo/1,11,10,Davey,,13066,3804,photo,papillon,0.53318
771500966810099713,nan,nan,2016-09-02 00:12:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,nan,nan,,https://twitter.com/dog_rates/status/771500966810099713/photo/1,12,10,Dakota,,8984,2930,photo,labrador_retriever,0.833952
771380798096281600,nan,nan,2016-09-01 16:14:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,nan,nan,,"https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1",11,10,Fizz,,11460,5723,photo,collie,0.503728
771136648247640064,nan,nan,2016-09-01 00:04:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,nan,nan,,https://twitter.com/dog_rates/status/771136648247640064/photo/1,11,10,Dixie,,9996,3266,photo,,
771102124360998913,nan,nan,2016-08-31 21:47:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,nan,nan,,https://twitter.com/dog_rates/status/771102124360998913/photo/1,12,10,Charlie,,6753,1607,photo,labrador_retriever,0.568789
771014301343748096,nan,nan,2016-08-31 15:58:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,nan,nan,,https://twitter.com/dog_rates/status/771014301343748096/photo/1,7,10,Charlie,,7477,1850,photo,,
770787852854652928,nan,nan,2016-08-31 00:58:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,nan,nan,,https://twitter.com/dog_rates/status/770787852854652928/photo/1,10,10,Winston,,5386,1370,photo,bernese_mountain_dog,0.787812
770772759874076672,nan,nan,2016-08-30 23:58:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,nan,nan,,https://twitter.com/dog_rates/status/770772759874076672/photo/1,11,10,Sebastian,,5640,1581,photo,chow,0.979515
770655142660169732,nan,nan,2016-08-30 16:11:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,nan,nan,,https://twitter.com/dog_rates/status/770655142660169732/photo/1,11,10,,,7959,1953,photo,,
770414278348247044,nan,nan,2016-08-30 00:14:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,nan,nan,,https://twitter.com/dog_rates/status/770414278348247044/photo/1,11,10,Al,,6844,2308,photo,,
770293558247038976,nan,nan,2016-08-29 16:14:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,nan,nan,,https://twitter.com/dog_rates/status/770293558247038976/photo/1,10,10,Jackson,,6773,1666,photo,italian_greyhound,0.931668
770069151037685760,nan,nan,2016-08-29 01:22:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,nan,nan,,https://twitter.com/dog_rates/status/770069151037685760/photo/1,10,10,Carbon,,8231,2575,photo,boston_bull,0.414965
769940425801170949,nan,nan,2016-08-28 16:51:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,nan,nan,,"https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1",12,10,Klein,,34192,10800,photo,miniature_pinscher,0.796313
769695466921623552,nan,nan,2016-08-28 00:37:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,nan,nan,,https://twitter.com/dog_rates/status/769695466921623552/photo/1,13,10,Titan,,6950,1862,photo,pug,0.407117
769212283578875904,nan,nan,2016-08-26 16:37:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,nan,nan,,https://twitter.com/dog_rates/status/769212283578875904/photo/1,12,10,DonDon,,5866,1919,photo,golden_retriever,0.16653800000000002
768855141948723200,nan,nan,2016-08-25 16:58:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,nan,nan,,https://twitter.com/dog_rates/status/768855141948723200/photo/1,11,10,Jesse,,4564,1002,photo,chow,0.7202189999999999
768609597686943744,nan,nan,2016-08-25 00:43:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,nan,nan,,https://twitter.com/dog_rates/status/768609597686943744/photo/1,10,10,Lou,,4474,1349,photo,basenji,0.183283
768596291618299904,nan,nan,2016-08-24 23:50:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,nan,nan,,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12,10,Oakley,,5470,1429,photo,great_pyrenees,0.729745
768473857036525572,nan,nan,2016-08-24 15:43:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,nan,nan,,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11,10,Chevy,,14774,3833,photo,labrador_retriever,0.73917
768193404517830656,nan,nan,2016-08-23 21:09:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,nan,nan,,https://twitter.com/dog_rates/status/768193404517830656/photo/1,8,10,Gerald,doggo,11843,3957,photo,,
767884188863397888,nan,nan,2016-08-23 00:40:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,nan,nan,,"https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1",10,10,Tito,,5169,1574,photo,,
767754930266464257,nan,nan,2016-08-22 16:06:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,nan,nan,,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11,10,Philbert,,17419,6032,photo,vizsla,0.307794
767500508068192258,nan,nan,2016-08-21 23:15:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,nan,nan,,https://twitter.com/dog_rates/status/767500508068192258/photo/1,12,10,Louie,,8130,2607,photo,chow,0.483228
767191397493538821,nan,nan,2016-08-21 02:47:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,nan,nan,,https://twitter.com/dog_rates/status/767191397493538821/photo/1,13,10,Louie,doggo,13339,4271,photo,,
767122157629476866,nan,nan,2016-08-20 22:12:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,nan,nan,,"https://twitter.com/dog_rates/status/767122157629476866/photo/1,https://twitter.com/dog_rates/status/767122157629476866/photo/1",13,10,Rupert,,10977,3181,photo,toy_poodle,0.873841
766793450729734144,nan,nan,2016-08-20 00:26:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,nan,nan,,https://twitter.com/dog_rates/status/766793450729734144/photo/1,10,10,Rufus,,5522,1522,photo,beagle,0.451697
766693177336135680,nan,nan,2016-08-19 17:47:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,nan,nan,,https://twitter.com/dog_rates/status/766693177336135680/photo/1,11,10,Brudge,,4384,883,photo,doberman,0.948355
766423258543644672,nan,nan,2016-08-18 23:55:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,nan,nan,,"https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1",9,10,Shadoe,,6539,1775,photo,keeshond,0.995823
766313316352462849,nan,nan,2016-08-18 16:38:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,nan,nan,,https://twitter.com/dog_rates/status/766313316352462849/photo/1,12,10,Oscar,,7355,2109,photo,toy_poodle,0.966896
766069199026450432,nan,nan,2016-08-18 00:28:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,nan,nan,,https://twitter.com/dog_rates/status/766069199026450432/photo/1,12,10,Juno,,4649,975,photo,redbone,0.484855
766008592277377025,nan,nan,2016-08-17 20:27:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,nan,nan,,https://twitter.com/dog_rates/status/766008592277377025/photo/1,11,10,Angel,,4058,554,photo,welsh_springer_spaniel,0.7281529999999999
765719909049503744,nan,nan,2016-08-17 01:20:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,nan,nan,,https://twitter.com/dog_rates/status/765719909049503744/photo/1,12,10,Brat,,7848,2404,photo,golden_retriever,0.969518
765669560888528897,nan,nan,2016-08-16 22:00:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,nan,nan,,"https://twitter.com/dog_rates/status/765669560888528897/photo/1,https://twitter.com/dog_rates/status/765669560888528897/photo/1,https://twitter.com/dog_rates/status/765669560888528897/photo/1",12,10,Tove,,5633,1360,photo,beagle,0.993333
765395769549590528,nan,nan,2016-08-16 03:52:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,nan,nan,,https://twitter.com/dog_rates/status/765395769549590528/photo/1,13,10,,,28572,3779,photo,pembroke,0.509491
765371061932261376,nan,nan,2016-08-16 02:14:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,nan,nan,,"https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1",11,10,Louie,pupper ,7693,2404,photo,golden_retriever,0.829456
765222098633691136,nan,nan,2016-08-15 16:22:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,nan,nan,,https://twitter.com/dog_rates/status/765222098633691136/photo/1,10,10,Gromit,,12621,3774,photo,dalmatian,0.556595
764857477905154048,nan,nan,2016-08-14 16:13:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,nan,nan,,https://twitter.com/dog_rates/status/764857477905154048/photo/1,12,10,Aubie,,6949,1967,photo,bernese_mountain_dog,0.7920590000000001
764259802650378240,nan,nan,2016-08-13 00:38:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,nan,nan,,"https://twitter.com/dog_rates/status/764259802650378240/photo/1,https://twitter.com/dog_rates/status/764259802650378240/photo/1",10,10,Kota,,6578,1696,photo,german_shepherd,0.973677
763837565564780549,nan,nan,2016-08-11 20:40:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,nan,nan,,https://twitter.com/dog_rates/status/763837565564780549/photo/1,11,10,Alfie,,13687,4666,photo,malamute,0.375098
763183847194451968,nan,nan,2016-08-10 01:23:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,nan,nan,,https://twitter.com/dog_rates/status/763183847194451968/photo/1,8,10,Clark,,5883,1653,photo,miniature_poodle,0.354674
763103485927849985,nan,nan,2016-08-09 20:03:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,nan,nan,,"https://twitter.com/dog_rates/status/763103485927849985/photo/1,https://twitter.com/dog_rates/status/763103485927849985/photo/1",10,10,Belle,,7978,2535,photo,,
